Year_Birth,Education,Divorced,YOLO,Widow,Single,Married,Absurd,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4.47,3,0,0,0,0,1,0,0.41,2.5,0,0.0,2.12,0.58,1.93,0.59,0.12,0.46,1.34,0.67,1.48,0.18,2.69,7,0,0,0,0,0,0,3,11,0
3.54,5,0,0,0,0,1,0,0.52,0.0,1,0.0,0.81,2.23,0.88,0.36,1.33,0.15,0.36,0.33,0.93,0.54,1.92,3,0,0,0,0,0,0,3,11,0
3.98,2,1,0,0,0,0,0,0.09,0.0,0,2.5,0.81,0.0,0.0,0.0,0.12,0.04,0.08,0.33,0.19,0.0,0.77,6,0,0,0,0,0,0,3,11,0
4.17,3,0,0,0,1,0,0,0.46,0.0,1,2.5,2.83,0.54,1.26,0.29,1.06,0.57,0.37,0.33,0.74,0.36,3.08,4,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,0.53,2.5,0,2.5,3.28,1.36,1.76,0.69,1.99,1.67,0.73,0.33,0.93,0.71,1.54,2,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.52,0.0,0,0.0,0.51,2.76,0.63,1.33,2.39,0.55,1.31,0.33,1.11,1.07,2.69,4,0,0,1,0,0,0,3,11,1
3.88,3,0,0,1,0,0,0,0.45,2.5,1,0.0,0.66,1.63,0.58,0.21,0.29,0.0,0.81,3.67,1.48,0.54,2.69,7,0,1,0,0,0,0,3,11,1
3.64,4,0,0,0,0,1,0,0.25,2.5,1,2.5,3.94,0.09,0.0,0.04,0.08,0.04,0.11,1.0,0.37,0.18,1.15,5,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,1,0,0,0.26,2.5,0,5.0,2.58,0.01,0.05,0.03,0.06,0.0,0.03,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,1,0,0.23,2.5,0,0.0,1.36,0.95,0.0,0.15,0.15,0.06,0.28,1.33,1.67,0.0,1.54,10,0,0,0,0,0,0,3,11,0
4.08,2,0,0,0,0,1,0,0.62,0.0,0,5.0,1.52,3.14,3.57,2.19,3.07,1.54,2.53,0.33,0.93,1.79,2.31,2,0,1,1,1,0,0,3,11,1
3.59,5,1,0,0,0,0,0,0.2,2.5,0,5.0,3.59,0.04,0.05,0.04,0.04,0.04,0.11,0.67,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.45,3,1,0,0,0,0,0,0.52,0.0,1,2.5,4.9,1.38,4.32,0.44,2.9,2.0,0.79,0.67,1.3,1.07,4.23,4,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,1,0,0,0.33,2.5,1,5.0,4.19,0.1,0.03,0.02,0.0,0.0,0.11,0.67,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,1,0,0,0.45,0.0,1,2.5,0.15,1.68,0.48,0.38,0.0,0.11,0.36,2.0,1.11,0.36,4.23,6,0,0,0,0,0,0,3,11,0
2.86,3,1,0,0,0,0,0,0.37,0.0,1,5.0,3.59,0.06,0.25,0.01,0.06,0.1,0.0,0.33,0.19,0.0,1.15,2,0,0,0,0,0,0,3,11,0
4.56,2,0,0,0,1,0,0,0.18,0.0,0,5.0,0.15,0.0,0.2,0.02,0.08,0.15,0.22,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.2,4,0,0,1,0,0,0,0.25,0.0,0,0.0,0.76,0.33,1.78,0.7,2.08,1.79,3.02,1.0,1.67,0.18,3.08,9,0,0,0,0,0,0,3,11,1
3.16,3,0,0,0,0,1,0,0.55,0.0,0,5.0,2.63,1.36,2.86,1.29,3.49,3.14,2.8,0.33,0.56,1.25,3.46,1,0,0,0,1,0,0,3,11,0
2.82,5,0,0,0,0,1,0,0.52,0.0,1,2.5,0.4,2.22,0.23,0.7,0.97,0.36,0.79,0.67,1.3,1.25,3.85,4,0,0,0,0,0,0,3,11,0
3.98,3,1,0,0,0,0,0,0.53,2.5,0,2.5,4.49,3.5,1.53,0.98,1.16,0.87,0.64,1.0,0.93,0.89,5.0,8,0,0,0,0,0,0,3,11,0
4.42,5,0,0,0,0,1,0,0.53,0.0,0,0.0,3.33,4.08,2.69,0.88,0.44,2.72,0.46,0.33,0.93,1.43,1.54,6,0,0,0,0,0,0,3,11,1
3.69,5,0,0,0,0,1,0,0.23,2.5,0,5.0,1.11,0.05,0.0,0.02,0.0,0.02,0.17,0.67,0.19,0.18,0.77,7,1,0,0,0,0,0,3,11,1
3.64,5,1,0,0,0,0,0,0.38,0.0,1,5.0,2.83,0.43,0.0,0.05,0.0,0.02,0.06,0.67,0.74,0.0,1.54,7,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,1,0,0,0.47,0.0,1,2.5,3.74,1.95,1.23,0.46,0.83,0.15,1.49,0.33,0.93,1.07,4.23,2,0,1,0,0,0,0,3,11,0
4.47,5,0,0,0,1,0,0,0.23,0.0,0,5.0,2.42,0.02,0.08,0.03,0.12,0.02,0.0,0.33,0.19,0.18,1.15,3,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,1,0,0,0.39,2.5,0,0.0,3.38,0.62,0.2,0.39,1.08,1.06,0.17,0.67,1.3,0.18,2.69,7,0,0,0,0,0,0,3,11,0
3.11,5,0,0,0,0,1,0,0.33,2.5,1,5.0,1.21,0.07,0.03,0.03,0.0,0.0,0.19,0.33,0.19,0.18,0.77,4,0,0,0,0,0,0,3,11,0
3.79,5,1,0,0,0,0,0,0.65,0.0,0,2.5,3.38,1.96,2.51,2.42,1.25,1.58,0.48,0.33,0.93,0.89,1.92,2,1,0,0,0,0,0,3,11,1
3.98,3,0,0,0,0,1,0,0.57,2.5,1,2.5,1.92,1.19,0.75,0.51,1.74,2.62,0.41,1.33,1.67,0.89,2.69,5,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.32,2.5,0,2.5,4.34,0.59,0.25,0.32,1.04,0.11,0.37,0.67,1.11,0.54,1.54,6,1,0,0,0,0,0,3,11,0
4.61,5,0,0,0,0,1,0,0.51,0.0,0,0.0,4.55,2.89,3.37,2.23,2.9,0.72,2.38,0.33,0.74,1.79,1.92,3,0,0,0,0,0,0,3,11,0
4.66,4,0,0,0,0,1,0,0.66,0.0,0,5.0,4.39,3.2,3.84,1.77,1.91,1.81,2.11,0.33,0.74,1.25,3.08,1,1,0,1,1,0,0,3,11,0
4.47,3,0,0,0,0,1,0,0.23,2.5,0,2.5,3.13,0.08,0.15,0.05,0.39,0.0,0.07,0.67,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.64,3,1,0,0,0,0,0,0.46,0.0,1,5.0,1.16,2.15,0.18,0.16,0.0,0.0,0.39,2.67,1.85,0.71,2.31,8,0,1,0,1,0,0,3,11,0
3.93,3,0,0,0,1,0,0,0.52,0.0,0,5.0,5.0,0.91,2.16,0.6,3.42,0.27,0.59,0.33,0.37,0.54,1.92,1,0,0,0,0,0,0,3,11,0
2.72,3,1,0,0,0,0,0,0.37,0.0,1,2.5,1.46,0.41,0.53,0.12,0.48,0.19,0.21,0.67,0.56,0.18,2.31,6,0,0,0,0,0,0,3,11,0
4.13,1,0,0,0,0,1,0,0.19,2.5,0,0.0,2.63,0.0,0.1,0.03,0.56,0.0,0.5,0.33,0.19,0.18,0.77,6,1,0,0,0,0,0,3,11,0
2.96,5,0,0,0,1,0,0,0.68,0.0,0,5.0,4.55,3.42,0.78,1.25,1.2,1.2,1.09,0.33,0.74,1.07,1.54,1,0,0,1,0,0,0,3,11,0
2.52,5,0,0,0,1,0,0,0.85,0.0,0,5.0,0.45,0.02,0.05,0.01,0.02,4.98,0.04,0.0,5.0,0.0,0.0,1,0,0,0,0,0,0,3,11,0
2.77,5,0,0,0,0,1,0,0.44,0.0,1,2.5,3.59,1.27,0.35,0.2,0.37,0.27,0.19,0.67,0.56,0.89,3.08,3,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,1,0,0.34,2.5,1,2.5,0.66,0.14,0.03,0.05,0.06,0.0,0.06,0.67,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,1,0,0,0.17,0.0,0,5.0,0.81,0.05,0.13,0.04,0.0,0.08,0.15,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.56,4,0,0,0,0,1,0,0.55,0.0,0,5.0,4.75,0.91,0.18,0.23,0.39,0.13,0.15,0.33,0.74,0.71,2.31,2,0,0,0,0,0,0,3,11,0
3.79,3,1,0,0,0,0,0,0.22,2.5,0,2.5,3.89,0.03,0.03,0.07,0.04,0.02,0.03,1.0,0.56,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,1,0,0.34,0.0,1,5.0,1.01,0.93,0.0,0.05,0.0,0.0,0.12,0.67,0.56,0.18,3.08,4,0,1,0,0,0,0,3,11,0
2.96,3,0,0,0,0,1,0,0.47,0.0,0,2.5,2.58,1.33,1.53,0.77,2.66,1.16,0.73,0.33,0.56,0.71,2.31,1,0,0,0,0,0,0,3,11,0
3.79,5,0,0,0,0,1,0,0.45,0.0,1,2.5,4.09,2.13,1.18,0.69,0.23,0.36,1.05,1.33,1.11,1.96,2.69,5,0,0,0,0,0,0,3,11,0
4.51,3,0,0,0,0,1,0,0.25,2.5,0,5.0,3.59,0.15,0.0,0.05,0.04,0.02,0.08,0.33,0.56,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,1,0,0.27,0.0,0,2.5,1.82,0.07,0.03,0.03,0.14,0.06,0.07,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
4.22,4,0,0,0,0,1,0,0.24,2.5,0,2.5,4.8,0.05,0.1,0.04,0.0,0.0,0.26,0.33,0.19,0.18,0.77,7,1,0,0,0,0,0,3,11,0
3.25,2,0,0,0,0,1,0,0.69,0.0,0,5.0,1.62,1.65,4.6,1.02,3.55,0.44,0.39,0.0,0.56,0.89,5.0,0,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,1,0,0,0.51,0.0,1,0.0,1.62,3.2,1.01,0.51,3.05,1.01,1.48,0.67,1.3,1.43,1.92,5,0,1,0,0,0,0,3,11,0
3.79,4,0,0,0,0,1,0,0.6,0.0,0,0.0,4.29,2.78,3.47,1.25,1.16,1.75,0.21,0.33,0.74,1.07,5.0,2,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,1,0,0.58,0.0,1,0.0,4.7,3.41,1.26,1.45,1.25,0.95,1.84,1.0,0.93,0.89,1.92,8,0,1,0,1,0,0,3,11,1
3.4,5,0,0,1,0,0,0,0.39,0.0,1,2.5,1.21,3.19,0.0,0.21,0.0,0.0,2.4,2.0,1.85,0.89,3.85,8,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,1,0,0,0.43,0.0,1,0.0,2.22,0.53,0.0,0.35,0.0,0.0,1.89,2.33,0.74,0.71,3.08,8,0,1,0,0,1,0,3,11,1
4.71,3,0,0,0,0,1,0,0.14,0.0,0,2.5,0.76,0.11,0.0,0.02,0.44,0.08,0.25,0.33,0.19,0.0,1.54,6,0,0,0,0,0,0,3,11,0
4.27,5,0,0,0,1,0,0,0.27,2.5,0,2.5,4.14,0.08,0.0,0.04,0.0,0.04,0.1,0.67,0.56,0.0,1.15,6,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,1,0,0,0.15,0.0,0,2.5,1.36,0.06,1.06,0.07,0.29,0.38,0.25,0.33,0.37,0.18,1.54,7,0,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,1,0,0.26,2.5,1,0.0,3.64,0.05,0.0,0.01,0.0,0.0,0.03,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
4.08,2,0,0,0,1,0,0,0.24,0.0,1,5.0,0.35,0.08,0.1,0.01,0.19,0.1,0.32,0.33,0.19,0.0,1.54,3,0,0,0,0,0,0,3,11,0
3.83,2,0,0,0,0,1,0,0.53,0.0,1,5.0,2.88,0.67,4.85,0.29,0.89,3.52,2.56,0.67,1.11,0.36,4.62,3,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,1,0,0,0.68,0.0,0,0.0,4.24,4.43,0.68,0.34,1.37,2.05,0.37,0.0,1.3,1.61,2.31,4,0,1,1,1,1,0,3,11,1
2.43,4,0,0,0,1,0,0,0.58,0.0,0,2.5,2.68,4.0,0.83,0.81,2.49,1.25,0.46,0.33,1.3,0.89,5.0,3,0,0,1,0,0,0,3,11,0
3.2,3,0,0,0,1,0,0,0.61,2.5,1,2.5,2.42,1.69,3.44,1.16,2.01,0.42,0.3,1.0,2.04,0.89,4.23,5,0,0,0,0,0,1,3,11,0
4.08,4,0,0,0,0,1,0,0.17,2.5,0,2.5,0.1,0.01,0.1,0.03,0.0,0.08,0.07,0.33,0.19,0.0,1.15,5,0,0,0,0,0,0,3,11,0
3.69,5,0,0,0,0,1,0,0.41,0.0,1,0.0,3.28,3.69,0.0,0.13,0.0,0.0,0.47,1.0,0.74,0.36,4.23,8,0,1,0,0,1,0,3,11,0
3.74,3,0,0,0,0,1,0,0.53,0.0,0,2.5,2.27,1.18,1.53,2.18,0.77,0.87,0.37,0.33,0.56,0.54,2.69,2,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,1,0,0,0.49,0.0,0,0.0,2.12,2.18,1.21,1.01,1.81,1.6,1.49,0.33,1.67,0.54,2.31,5,0,0,0,0,0,0,3,11,1
3.5,4,0,0,0,0,1,0,0.47,2.5,1,2.5,1.46,1.27,0.15,0.46,0.48,1.73,1.26,1.67,1.67,0.54,2.69,7,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,1,0,0.46,2.5,1,2.5,4.19,0.15,0.1,0.1,0.04,0.04,0.01,0.33,0.37,0.0,1.54,5,0,0,0,0,0,0,3,11,0
2.62,5,0,0,0,0,1,0,0.51,0.0,1,2.5,4.7,0.54,0.78,0.37,0.15,0.32,0.95,0.67,0.74,0.36,2.69,3,0,0,0,0,0,0,3,11,0
4.32,4,0,0,0,0,1,0,0.16,2.5,0,5.0,2.02,0.03,0.08,0.06,0.06,0.06,0.11,1.0,0.56,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.64,4,0,0,0,0,1,0,0.22,5.0,0,5.0,2.37,0.06,0.08,0.05,0.06,0.08,0.25,0.67,0.56,0.18,0.77,7,0,0,0,0,0,0,3,11,0
2.82,3,0,0,0,0,1,0,0.57,0.0,1,2.5,2.53,1.14,2.71,0.54,2.51,0.72,1.38,0.67,1.11,1.07,3.46,3,0,0,0,0,0,0,3,11,0
3.98,2,0,0,0,0,1,0,0.26,2.5,1,0.0,2.02,0.03,0.1,0.04,0.06,0.1,0.04,0.67,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.06,5,0,0,0,1,0,0,0.41,0.0,1,2.5,0.15,0.52,0.55,0.59,0.75,0.57,0.11,1.67,0.74,0.36,3.46,4,0,0,0,0,0,0,3,11,1
2.72,5,0,0,1,0,0,0,0.41,0.0,1,0.0,3.13,2.38,0.38,0.09,0.39,0.0,0.0,1.0,2.04,0.36,3.08,8,0,0,0,0,0,0,3,11,1
3.2,4,0,0,0,0,1,0,0.26,0.0,1,5.0,1.26,0.03,0.05,0.01,0.0,0.0,0.01,0.33,0.0,0.0,1.15,5,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,1,0,0.19,2.5,0,2.5,2.42,0.01,0.05,0.01,0.25,0.25,0.06,0.33,0.19,0.0,1.54,4,0,0,0,0,0,0,3,11,0
4.42,5,0,0,0,0,1,0,0.55,0.0,0,5.0,2.83,3.52,0.35,0.93,0.0,0.27,1.55,0.33,0.93,1.96,1.92,2,1,0,1,1,0,0,3,11,1
2.77,3,0,0,0,0,1,0,0.21,0.0,1,2.5,3.43,0.06,0.03,0.04,0.06,0.04,0.06,0.33,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,1,0,0,0.18,2.5,0,0.0,3.23,0.07,0.0,0.02,0.12,0.04,0.08,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,1,0,0.54,0.0,0,5.0,3.38,0.92,2.09,0.63,2.92,2.68,3.09,0.33,0.74,1.07,4.62,1,0,0,0,0,0,0,3,11,0
4.03,4,0,0,0,0,1,0,0.26,2.5,0,0.0,4.75,0.23,0.15,0.11,0.06,0.11,0.57,0.67,0.37,0.36,1.15,7,0,0,0,0,0,0,3,11,0
2.82,3,0,0,1,0,0,0,0.53,0.0,0,2.5,4.14,1.15,1.13,1.9,2.01,0.21,1.57,0.67,0.56,0.71,3.85,3,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.47,0.0,0,0.0,0.15,0.49,4.85,1.33,3.96,0.49,2.0,0.67,0.56,1.43,2.69,2,0,0,0,0,0,0,3,11,1
3.93,4,0,0,0,0,1,0,0.63,0.0,1,5.0,1.21,0.73,0.95,1.01,2.14,1.62,0.21,0.33,0.74,1.25,3.85,1,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,1,0,0,0.27,2.5,1,2.5,2.73,0.06,0.18,0.1,0.19,0.04,0.04,1.0,0.56,0.0,1.15,8,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,1,0,0.3,0.0,1,2.5,1.01,0.23,0.2,0.08,0.23,0.13,0.17,0.67,0.56,0.0,1.54,7,0,0,0,0,0,0,3,11,0
2.28,5,0,0,0,1,0,0,0.38,0.0,0,2.5,4.85,0.48,0.0,0.02,0.0,0.0,0.08,0.33,0.56,0.18,1.54,5,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.43,0.0,1,2.5,0.96,0.86,0.85,0.3,1.74,0.55,0.68,0.67,0.56,0.54,3.85,3,0,0,0,0,0,0,3,11,0
2.82,3,0,0,0,1,0,0,0.61,0.0,0,5.0,3.03,1.62,1.81,1.64,1.81,0.23,1.49,0.33,0.74,0.71,3.85,1,0,0,0,0,0,0,3,11,0
4.03,5,0,0,0,0,1,0,0.54,0.0,0,0.0,0.1,4.3,2.64,1.89,0.54,0.4,0.0,0.33,1.85,0.71,3.08,8,0,0,0,0,0,0,3,11,1
3.45,5,0,0,0,1,0,0,0.46,0.0,0,2.5,0.66,1.13,0.1,0.26,0.21,0.15,0.18,0.33,0.74,0.36,3.46,4,0,0,0,0,0,0,3,11,0
2.77,5,0,0,1,0,0,0,0.58,0.0,0,5.0,1.87,2.03,0.25,1.0,1.62,1.03,0.44,0.33,0.19,1.43,2.69,0,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.22,2.5,0,5.0,2.98,0.03,0.0,0.02,0.06,0.02,0.01,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,1,0,0,0.35,0.0,1,0.0,2.78,0.58,1.03,0.25,0.87,0.11,0.37,1.67,0.93,0.54,1.92,7,1,0,0,0,0,0,3,11,0
4.71,3,0,0,0,1,0,0,0.73,0.0,0,2.5,3.03,1.5,1.78,2.76,0.77,0.32,0.23,0.33,1.11,1.96,3.85,2,0,0,1,0,0,0,3,11,1
2.77,5,0,0,1,0,0,0,0.42,2.5,1,5.0,2.42,0.22,0.1,0.09,0.33,0.04,0.22,1.0,0.37,0.18,1.54,4,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,1,0,0.53,0.0,1,2.5,1.92,1.71,1.33,0.28,1.56,3.4,1.23,1.0,1.48,0.89,3.85,5,0,0,0,0,0,0,3,11,0
3.35,5,0,0,1,0,0,0,0.54,0.0,0,2.5,0.4,4.9,0.4,0.37,0.0,0.0,2.21,0.33,0.93,0.54,2.31,6,0,1,1,0,1,0,3,11,1
4.13,3,0,0,0,0,1,0,0.33,2.5,1,5.0,0.96,0.07,0.0,0.04,0.14,0.06,0.01,1.0,0.37,0.0,1.54,3,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,1,0,0,0.31,2.5,1,2.5,1.62,0.17,0.1,0.13,0.19,0.19,0.59,1.0,0.56,0.18,1.15,9,0,0,0,0,0,0,3,11,1
3.54,3,1,0,0,0,0,0,0.37,0.0,1,5.0,1.36,0.34,0.03,0.04,0.04,0.0,0.33,0.33,0.56,0.0,1.54,7,0,0,0,0,0,0,3,11,0
2.62,3,0,0,0,0,1,0,0.56,0.0,0,2.5,2.93,1.67,3.74,2.36,3.34,0.93,0.68,0.33,1.11,1.25,4.62,3,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,0.48,0.0,1,2.5,2.98,1.28,0.88,0.5,1.08,1.63,1.28,0.67,1.48,0.36,3.85,5,0,0,0,0,0,0,3,11,0
3.4,3,0,0,0,0,1,0,0.58,0.0,1,5.0,1.46,2.11,1.08,0.69,2.47,1.44,0.29,0.67,1.11,1.43,4.62,3,0,0,0,0,0,0,3,11,0
2.72,3,0,0,1,0,0,0,0.54,0.0,0,2.5,3.03,1.76,2.01,1.6,2.37,1.79,0.73,0.33,0.56,1.79,2.69,2,0,0,0,1,0,0,3,11,1
4.13,4,0,0,0,0,1,0,0.64,0.0,0,5.0,2.07,3.06,0.65,1.09,0.33,0.49,0.18,0.33,0.56,1.07,4.23,1,0,1,1,0,0,0,3,11,0
3.54,3,1,0,0,0,0,0,0.42,0.0,1,2.5,1.36,2.25,0.0,0.58,0.71,0.89,0.36,0.67,1.11,0.54,1.92,4,1,0,0,0,0,0,3,11,0
4.37,3,0,0,0,1,0,0,0.29,2.5,0,5.0,1.41,0.08,0.0,0.03,0.0,0.0,0.17,0.33,0.19,0.0,1.15,4,1,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,0.26,2.5,1,2.5,0.4,0.67,0.83,0.17,0.15,0.06,0.21,1.67,0.93,0.36,1.92,8,0,0,0,0,0,0,3,11,1
3.98,3,0,0,0,0,1,0,0.31,0.0,1,2.5,0.91,0.87,0.58,0.21,0.08,0.44,0.69,0.67,1.11,0.54,1.92,7,0,0,0,0,0,0,3,11,0
3.79,2,0,0,0,0,1,0,0.41,2.5,1,2.5,3.84,0.37,0.4,0.11,0.14,0.17,0.25,1.0,0.56,0.18,1.92,3,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,1,0,0.03,0.0,1,2.5,0.0,0.05,0.1,0.03,0.04,0.08,4.43,0.0,4.63,0.0,0.0,1,0,0,0,0,0,0,3,11,0
3.4,2,0,0,0,0,1,0,0.24,0.0,0,0.0,1.62,0.21,3.79,0.4,2.95,0.36,0.73,0.67,0.74,0.71,3.08,5,0,0,0,0,0,0,3,11,0
3.64,5,0,0,0,1,0,0,0.29,2.5,1,2.5,0.1,0.19,0.0,0.05,0.04,0.0,0.14,1.33,0.56,0.0,1.54,7,0,0,0,0,0,0,3,11,0
4.17,3,0,0,0,0,1,0,0.28,2.5,0,5.0,0.81,0.1,0.03,0.05,0.0,0.06,0.18,0.33,0.37,0.18,0.77,8,0,0,0,0,0,0,3,11,1
4.42,4,0,0,0,1,0,0,0.24,2.5,0,0.0,2.83,0.01,0.05,0.03,0.0,0.02,0.12,0.33,0.19,0.0,0.77,8,1,0,0,0,0,0,3,11,1
4.42,3,0,0,0,0,1,0,0.18,2.5,0,2.5,4.9,0.09,0.85,0.18,0.21,0.27,0.61,1.0,0.74,0.0,1.54,9,0,0,0,0,0,0,3,11,0
3.93,5,1,0,0,0,0,0,0.19,2.5,0,0.0,0.76,0.13,0.08,0.09,0.19,0.13,0.15,1.0,0.56,0.0,1.15,9,0,0,0,0,0,0,3,11,1
2.82,3,0,0,0,0,1,0,0.71,0.0,0,5.0,1.77,2.94,3.59,2.31,2.05,2.72,1.98,0.0,0.93,1.25,3.46,1,0,0,1,1,0,0,3,11,0
3.35,4,0,0,0,0,1,0,0.44,0.0,1,2.5,0.15,0.21,0.03,0.13,0.12,0.1,0.3,0.33,0.37,0.18,1.54,4,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,1,0,0,0.4,2.5,1,2.5,2.47,0.94,0.18,0.23,0.39,0.0,0.37,2.67,1.11,0.54,1.92,7,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,1,0,0.16,0.0,1,0.0,0.2,0.03,0.0,0.02,0.06,0.02,0.04,0.33,0.0,0.0,1.15,5,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,1,0,0.43,2.5,1,2.5,2.27,0.61,0.1,0.1,0.0,0.04,0.58,2.0,0.74,0.18,1.92,7,0,0,0,0,0,0,3,11,0
4.76,3,0,0,0,0,1,0,0.39,0.0,0,2.5,1.87,0.28,0.05,0.29,1.24,0.49,1.62,0.33,0.56,0.89,1.15,4,0,0,0,0,0,0,3,11,0
4.51,3,0,0,0,0,1,0,0.18,2.5,0,2.5,1.97,0.13,0.38,0.16,0.06,0.15,0.4,1.0,0.56,0.0,1.54,8,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,0,1,0,0.44,0.0,1,5.0,1.92,0.76,0.48,0.38,0.08,0.21,0.7,0.67,0.56,0.54,3.08,2,0,0,0,0,0,0,3,11,0
3.4,5,1,0,0,0,0,0,0.55,0.0,0,2.5,0.4,3.66,0.93,1.72,2.8,0.7,0.76,0.33,0.93,0.89,3.08,3,0,0,0,1,0,0,3,11,1
3.79,4,0,0,0,0,1,0,0.3,0.0,1,2.5,4.49,0.28,0.38,0.08,0.25,0.25,0.29,0.67,0.56,0.18,1.54,7,0,0,0,0,0,0,3,11,0
2.62,4,0,0,0,1,0,0,0.69,0.0,0,2.5,2.37,4.27,0.6,2.16,1.81,0.55,0.66,0.0,1.67,1.25,4.23,3,0,0,1,0,0,0,3,11,1
3.16,3,0,0,0,1,0,0,0.71,0.0,1,5.0,3.79,3.41,0.83,1.21,2.08,1.9,0.22,0.33,0.93,0.89,1.92,5,0,1,1,0,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.1,2.5,1,2.5,4.34,0.02,0.05,0.03,0.04,0.02,0.07,0.67,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
4.22,2,0,0,0,0,1,0,0.72,0.0,0,5.0,0.2,1.5,0.53,0.36,1.0,1.92,0.86,0.0,1.3,1.07,3.08,2,1,0,1,1,0,0,3,11,1
3.98,3,0,0,0,0,1,0,0.59,0.0,0,0.0,3.69,1.69,0.58,0.34,3.46,0.53,0.61,0.33,1.11,0.89,1.54,4,0,0,0,1,0,0,3,11,1
3.98,5,0,0,0,0,1,0,0.42,0.0,1,0.0,2.32,0.76,0.55,0.39,0.79,0.59,0.43,1.0,0.74,0.54,3.08,4,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,0,1,0,0.24,2.5,0,2.5,1.92,0.8,0.08,0.41,0.0,0.13,0.32,1.33,1.3,0.18,2.31,8,1,0,0,0,0,0,3,11,0
4.22,2,0,0,0,1,0,0,0.51,0.0,1,5.0,3.69,0.3,0.95,0.19,0.64,0.68,0.93,0.33,0.74,0.18,2.31,3,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,1,0,0,0.18,2.5,0,2.5,3.33,0.02,0.05,0.02,0.06,0.04,0.04,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.59,5,1,0,0,0,0,0,0.21,2.5,0,2.5,1.82,0.01,0.05,0.01,0.04,0.0,0.0,0.33,0.19,0.0,0.77,6,0,0,0,0,0,0,3,11,0
